url,page_intent,section_heading,asset_type,asset_path,alt_text,caption,artist,verified_real_work,intent_alignment_score,provenance_status,action,notes
/cover-up-tattoos-las-vegas/,cover-up tattoo,Corrective Neck Work,image,/cover-up-tattoos-las-vegas/angel-money-black-grey-tattoo-redesign-las-vegas-800.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Corrective Neck Work,image,/cover-up-tattoos-las-vegas/angel-money-black-grey-tattoo-redesign-las-vegas-800.jpg,,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Corrective Neck Work,image,/cover-up-tattoos-las-vegas/angel-money-black-grey-tattoo-redesign-las-vegas.jpg,Black and grey angel and money tattoo redesign by Joshua Cole,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Black-and-Grey Tattoo Redesign,image,/cover-up-tattoos-las-vegas/blue-butterfly-color-tattoo-rework-las-vegas-800.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Black-and-Grey Tattoo Redesign,image,/cover-up-tattoos-las-vegas/blue-butterfly-color-tattoo-rework-las-vegas-800.jpg,,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Black-and-Grey Tattoo Redesign,image,/cover-up-tattoos-las-vegas/blue-butterfly-color-tattoo-rework-las-vegas.jpg,Blue butterfly color tattoo rework by Joshua Cole,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Laser Lightening,image,/cover-up-tattoos-las-vegas/black-grey-skull-crown-rose-rework-las-vegas-800.webp,,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Laser Lightening,image,/cover-up-tattoos-las-vegas/black-grey-skull-crown-rose-rework-las-vegas-800.jpg,,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Laser Lightening,image,/cover-up-tattoos-las-vegas/black-grey-skull-crown-rose-rework-las-vegas.jpg,Black and grey skull and rose corrective tattoo work by Joshua Cole,,Joshua Cole,YES,5,LIKELY,KEEP,Cover-up/rework visual supports the page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,,video,https://www.googletagmanager.com/ns.html?id=GTM-TZTQSQBB,,,,NO,1,UNKNOWN,REPLACE,Non-cover-up creative on cover-up page.
/cover-up-tattoos-las-vegas/,cover-up tattoo,Questions clients ask,video,https://www.instagram.com/reel/Cpp18lXgU3P/,▶ Joshua Cole — seminars & advanced training Continuing education and advanced training from Joshua Cole. Watch on Instagram,▶ Joshua Cole — seminars & advanced training Continuing education and advanced training from Joshua Cole. Watch on Instagram,Joshua Cole,YES,3,LIKELY,REVIEW,Remote Instagram card; verify reel subject visually before using as proof.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/curated-helix-tragus-lobe-piercings-88475d3e.webp,,Daith close-up Placement and angle marked for your anatomy — starter jewelry sized for swelling.,Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/curated-helix-tragus-lobe-piercings-88475d3e.png,Daith close-up — Daith — Work of Art Las Vegas,Daith close-up Placement and angle marked for your anatomy — starter jewelry sized for swelling.,Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/flat-and-conch-cartilage-studs-c317138a.webp,,"Healing week 1 Days 3–7: light crusties, tenderness, and a longer post on purpose — do not shorten jewelry at home.",Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/flat-and-conch-cartilage-studs-c317138a.png,Healing week 1 — Daith — Work of Art Las Vegas,"Healing week 1 Days 3–7: light crusties, tenderness, and a longer post on purpose — do not shorten jewelry at home.",Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/ear-piercing-healed-result-0f5998be.webp,,Healing month 2 Around 6–8 weeks swelling drops — this is when downsizing protects the angle and prevents bumps.,Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/ear-piercing-healed-result-0f5998be.png,Healing month 2 — Daith — Work of Art Las Vegas,Healing month 2 Around 6–8 weeks swelling drops — this is when downsizing protects the angle and prevents bumps.,Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/jewelry-upgrade-86d3f26f.webp,,"Jewelry change Downsize to a shorter post or swap ends once the fistula is stable — booked as a check-in, not a mall kiosk.",Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/jewelry-upgrade-86d3f26f.png,Jewelry change — Daith — Work of Art Las Vegas,"Jewelry change Downsize to a shorter post or swap ends once the fistula is stable — booked as a check-in, not a mall kiosk.",Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/fresh-upper-cartilage-industrial-bar-2e41fc98.webp,,Swelling example Starter jewelry sits long so tissue is not pulled inward — embedding happens when posts are too short too soon.,Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,Real heal documentation,image,/studio_gallery/fresh-upper-cartilage-industrial-bar-2e41fc98.png,Swelling example — Daith — Work of Art Las Vegas,Swelling example Starter jewelry sits long so tissue is not pulled inward — embedding happens when posts are too short too soon.,Katelyn Cole,YES,5,VERIFIED,KEEP,Piercing visual matches page intent.
/daith_piercing_las_vegas_authority_guide/,piercing,,video,https://www.googletagmanager.com/ns.html?id=GTM-TZTQSQBB,,,,NO,3,UNKNOWN,REVIEW,Generic asset on piercing page.
/daith_piercing_las_vegas_authority_guide/,piercing,Related piercing guides,video,https://www.instagram.com/reel/C78fY1quCVF/,▶ Katelyn Cole — piercing in the studio Watch Katelyn at Work of Art — calm ear curation and piercing placement in Las Vegas. Watch on Instagram,▶ Katelyn Cole — piercing in the studio Watch Katelyn at Work of Art — calm ear curation and piercing placement in Las Vegas. Watch on Instagram,Katelyn Cole,YES,3,VERIFIED,REVIEW,Remote Instagram card; verify reel subject visually before using as proof.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/fresh-all-seeing-eye-triangle-forearm-joshua-cole-las-vegas.webp,,Tattoo skin science close-up Fresh tattoo surface detail — the epidermis is irritated while pigment is placed below it.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/fresh-all-seeing-eye-triangle-forearm-joshua-cole-las-vegas.png,Tattoo skin science close-up — Tattoo skin science — Work of Art Las Vegas,Tattoo skin science close-up Fresh tattoo surface detail — the epidermis is irritated while pigment is placed below it.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-tattoo-las-vegas.webp,,"Healing week 1 Early tattoo healing reference — surface shine, tightness, and light texture can change how value reads.",,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-tattoo-las-vegas.png,Healing week 1 — Tattoo skin science — Work of Art Las Vegas,"Healing week 1 Early tattoo healing reference — surface shine, tightness, and light texture can change how value reads.",,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-vs-healed-comparison-las-vegas.webp,,Healing month 2 Fresh vs settled tattoo comparison — useful for explaining how the surface calms while pigment remains.,,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-vs-healed-comparison-las-vegas.png,Healing month 2 — Tattoo skin science — Work of Art Las Vegas,Healing month 2 Fresh vs settled tattoo comparison — useful for explaining how the surface calms while pigment remains.,,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/healed-3-month-roaring-lion-thigh-joshua-cole-las-vegas.webp,,Settled heal Settled black and grey tattoo detail — healed contrast is what matters for long-term readability.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/healed-3-month-roaring-lion-thigh-joshua-cole-las-vegas.png,Settled heal — Tattoo skin science — Work of Art Las Vegas,Settled heal Settled black and grey tattoo detail — healed contrast is what matters for long-term readability.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/home_work_of_art_tattoo_piercing/client-portfolio/skull-hourglass-forearm-realism-fresh-las-vegas.webp,,"Fresh redness Day-zero tattoo surface redness — shown as healing context, not as finished portfolio proof.",Joshua Cole,YES,1,LIKELY,REPLACE,Piercing imagery on tattoo skin-science page.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/home_work_of_art_tattoo_piercing/client-portfolio/skull-hourglass-forearm-realism-fresh-las-vegas.png,Fresh redness — Tattoo skin science — Work of Art Las Vegas,"Fresh redness Day-zero tattoo surface redness — shown as healing context, not as finished portfolio proof.",Joshua Cole,YES,1,LIKELY,REPLACE,Piercing imagery on tattoo skin-science page.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,,video,https://www.googletagmanager.com/ns.html?id=GTM-TZTQSQBB,,,,NO,2,UNKNOWN,REVIEW,Weak skin-science support.
/dermis_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Book a consult,video,https://www.instagram.com/reel/Cpp18lXgU3P/,▶ Joshua Cole — seminars & advanced training Continuing education and advanced training from Joshua Cole. Watch on Instagram,▶ Joshua Cole — seminars & advanced training Continuing education and advanced training from Joshua Cole. Watch on Instagram,Joshua Cole,YES,3,LIKELY,REVIEW,Remote Instagram card; verify reel subject visually before using as proof.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/fresh-all-seeing-eye-triangle-forearm-joshua-cole-las-vegas.webp,,Tattoo skin science close-up Fresh tattoo surface detail — the epidermis is irritated while pigment is placed below it.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/fresh-all-seeing-eye-triangle-forearm-joshua-cole-las-vegas.png,Tattoo skin science close-up — Tattoo skin science — Work of Art Las Vegas,Tattoo skin science close-up Fresh tattoo surface detail — the epidermis is irritated while pigment is placed below it.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-tattoo-las-vegas.webp,,"Healing week 1 Early tattoo healing reference — surface shine, tightness, and light texture can change how value reads.",,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-tattoo-las-vegas.png,Healing week 1 — Tattoo skin science — Work of Art Las Vegas,"Healing week 1 Early tattoo healing reference — surface shine, tightness, and light texture can change how value reads.",,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-vs-healed-comparison-las-vegas.webp,,Healing month 2 Fresh vs settled tattoo comparison — useful for explaining how the surface calms while pigment remains.,,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/tattoo_healing_before_after_real_results/eagle-memorial-calf-fresh-vs-healed-comparison-las-vegas.png,Healing month 2 — Tattoo skin science — Work of Art Las Vegas,Healing month 2 Fresh vs settled tattoo comparison — useful for explaining how the surface calms while pigment remains.,,YES,4,UNKNOWN,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/healed-3-month-roaring-lion-thigh-joshua-cole-las-vegas.webp,,Settled heal Settled black and grey tattoo detail — healed contrast is what matters for long-term readability.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/healed_tattoo_gallery_las_vegas/healed-3-month-roaring-lion-thigh-joshua-cole-las-vegas.png,Settled heal — Tattoo skin science — Work of Art Las Vegas,Settled heal Settled black and grey tattoo detail — healed contrast is what matters for long-term readability.,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports skin/healing explanation.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/home_work_of_art_tattoo_piercing/client-portfolio/skull-hourglass-forearm-realism-fresh-las-vegas.webp,,"Fresh redness Day-zero tattoo surface redness — shown as healing context, not as finished portfolio proof.",Joshua Cole,YES,1,LIKELY,REPLACE,Piercing imagery on tattoo skin-science page.
/diabetes_skin_science_las_vegas_authority_guide/,tattoo skin science/healing,Real heal documentation,image,/home_work_of_art_tattoo_piercing/client-portfolio/skull-hourglass-forearm-realism-fresh-las-vegas.png,Fresh redness — Tattoo skin science — Work of Art Las Vegas,"Fresh redness Day-zero tattoo surface redness — shown as healing context, not as finished portfolio proof.",Joshua Cole,YES,1,LIKELY,REPLACE,Piercing imagery on tattoo skin-science page.
